Symbol	MIIoocyte_FPKM	zygote_FPKM	early2cell_FPKM	2-cell_FPKM	4-cell_FPKM	8-cell_FPKM	ICM_FPKM	mESC_FPKM
Traf3ip2	0.886116	0.567258	0.900194	0.423968	1.18865	0.412474	4.66987	3.80231
Rev3l	5.34929	5.95972	4.75333	10.0835	3.85252	5.3545	5.4856	1.87819
Amd1	31.5293	12.2877	22.9718	33.4586	46.6695	50.8022	16.3308	27.9217
Cdk19	0.0446488	0.401985	0.368168	1.36166	1.53415	3.24413	2.57025	1.269
Slc22a16	0.214575	0.2388	0.333634	0.139763	0	0	12.2547	2.24773
Ddo	0.15377	0.0150903	0	0.0478507	0	0	0.318961	0.0740367
Mettl24	0.0475313	0.147724	0.193012	0	0	0	0.262953	0.235693
Wasf1	12.9765	5.05004	9.41649	4.07318	2.49195	3.13005	1.15206	5.67257
Zbtb24	11.487	6.03709	5.74455	6.29966	7.63501	4.62327	2.84543	4.64244
Mical1	0.0741572	0	0.0147144	0.160712	0.134004	0.626791	3.46038	4.6903
Ppil6	2.15404	2.04124	1.45349	0.908623	0.439181	0.348291	0	0
Cd164	321.433	213.598	115.855	85.0197	120.49	113.658	128.359	142.839
5730435O14Rik	0	0	0	0	0	0	0	0
Sesn1	1.75178	0.634578	0.785793	7.81715	25.3729	19.689	6.89381	6.63287
Foxo3	0.137334	2.08533	0.887681	4.87442	4.00944	1.7616	1.91973	0.261784
Snx3	118.316	73.2032	72.6253	307.737	566.882	878.041	437.135	271.856
Ostm1	2.12998	1.14541	1.83919	20.4581	22.3546	26.093	84.4801	1.39895
Sec63	1.79682	2.16934	1.50807	11.3451	7.86732	3.79455	2.32765	1.4778
Scml4	0	0	0.164663	0.0448702	0	0.250807	0.60495	1.28879
9030612E09Rik	0	0.0410413	0.0654365	0	0	0	0.04931	0
Pdss2	56.3193	30.7456	30.559	28.7692	25.6128	22.1005	13.2697	25.7957
Bend3	0.305532	0.225602	0.66123	14.2874	22.4831	19.7251	3.78975	4.42826
Cd24a	0	0.200173	3.71589	3.27984	2.49427	35.2501	22.31	30.961
F830002L21Rik	0	0	0	0	0	0	0	0
1700027J07Rik	0	0	0	0	0	0	0.0960418	0
Rtn4ip1	17.3647	10.7042	7.13953	2.99344	4.67486	3.19817	12.0739	23.7161
Speer5-ps1	13.1334	238.214	89.3113	6.84891	2.56773	1.73839	0.555052	0
Atg5	336.115	334.189	232.309	62.4455	29.437	32.2784	39.2799	30.2083
Mir1929	0	0	0	0	0	0	0	0
Prep	184.513	52.0917	43.0014	8.75098	17.5996	37.369	97.0028	29.5973
Popdc3	1.92092	3.8384	4.74474	5.69846	3.62771	4.69772	29.2931	0.0585099
Bves	0	0	0	0	0	0	0.985209	0
Hace1	4.16807	3.92381	5.19	0.91432	1.10169	0.730927	1.96433	2.67529
D030045P18Rik	0	0	0	0	0	0	0.085208	0
Snord14d	0	0	0	0	0	0	0	0
Ascc3	37.1281	30.2103	19.4368	40.264	48.7772	41.1786	14.876	2.28294
Sim1	0.0683098	0.133539	0.456766	0	0.0104771	0	0	0
Gp49a	0	0	0.0490466	0.165675	0	0	0	0
Lilrb4	0	0	0	0	0	0	0	0
Rfx6	0.0805549	0.0388757	0.0166905	0.142894	0	0	0	0.0717647
Vgll2	0	0.0337008	0	0	0	0	0	0
Ros1	0	0	3.23681	1.49766	0.124525	0.131811	0	0
Dcbld1	14.4284	7.57593	9.64066	32.6728	26.8648	57.3599	50.1616	21.6527
Nepn	0	0	0.1288	0	0	0	0	0.0641703
Nus1	41.1535	21.1638	15.6404	12.9521	6.1611	4.7337	8.21035	8.69025
Slc35f1	0	0	0	0.0108462	0	0	0.0103713	0
Gm19395	0	0.0962227	0.118377	0	0	0	0	0
Pln	0	0	0	0.186211	0.132123	0.0472878	0.285184	0
Gm20597	0.658625	1.85837	1.06553	0.231325	0.0729616	0	0	0
Asf1a	153.787	50.9617	95.0737	9.12651	13.7016	19.9547	22.4275	22.9333
Gm16998	0.0625433	0	0	0	0	0	0	0
Msl3l2	2.66426	0.725909	0.731419	0.0794226	0	0	0.0256385	0.0535849
Gja1	0	0.719783	0.340233	7.27074	92.4675	217.401	333.861	30.5669
Hsf2	0.740882	1.01684	1.36478	2.15175	3.54185	12.3925	21.0719	15.3235
Pkib	6.11093	4.2048	4.29629	0.248318	0	0.0813484	0.0380939	0
Fabp7	1.13165	2.4755	2.7554	0.0884997	0	0	0	0.568187
Smpdl3a	0.0434381	0.0472101	0	0.456199	19.8802	84.5548	25.0529	0.327382
Gcc2	24.1094	18.315	9.04676	5.51584	4.17834	5.47754	5.49555	2.08656
Lims1	19.3404	14.5136	16.0421	15.0837	11.7669	12.9471	11.3392	4.89213
Ranbp2	5.29359	4.73575	3.21808	59.6313	34.5967	39.5316	12.4806	10.297
Ccdc138	8.22182	16.4923	9.60787	1.40322	1.9541	2.60279	7.11343	6.71231
BB019430	0.117765	0.688161	0.599694	0.254328	0.0619373	0.0347638	0	0
Sh3rf3	38.433	14.6605	12.1061	2.98114	1.79869	0.860685	0.0409777	0
Sowahc	0	0.0264497	1.08354	1.01639	3.32588	1.74695	1.2534	3.02619
P4ha1	40.8326	33.6619	17.6154	4.61322	4.04453	15.8592	34.8288	4.1009
Pla2g12b	10.213	2.58877	1.10123	0.0934283	0	0	1.23416	9.24029
Mcu	1.08137	9.5219	8.86275	6.6214	3.17318	0.0771819	0.41115	0.000370334
Micu1	30.291	35.1664	37.9887	39.9449	16.5204	22.8883	12.468	1.23657
Dnajb12	3.62816	5.42183	10.748	11.9528	41.1149	43.7659	10.0668	7.7991
Ascc1	12.7559	21.2488	18.3933	21.8755	25.1591	30.6113	43.0148	30.9877
Spock2	0	0	0	0.0333433	0.0603691	0.199835	0.0503655	0
Psap	31.6602	4.24617	3.01667	51.1127	263.45	382.931	287.479	19.9793
4632428N05Rik	0	0.018138	0.250143	0.145307	0.313994	0.308504	0	0.0222589
Gm17455	0.103206	0	0	0	0	0	0	0
Gm20611	0	0	0	0.0435332	0	0	0	0
Pcbd1	324.775	57.7514	61.7445	14.7956	2.92513	0.966313	5.75588	54.1894
Tbata	0	0	0	0	0	0	0	0
Prf1	0.100316	0.0366454	0.369309	0.0221314	0	0	0	0
Nodal	0	0	0	0.20599	0	0	3.87694	10.2358
Lrrc20	0.10415	0.223457	0.0224406	3.5546	0.577528	0	0.259052	0.688324
Npffr1	0	0	0.230043	0	0	0	0	0
Ppa1	217.98	211.244	205.361	94.3225	78.7319	79.2834	286.689	358.577
Sar1a	7.30206	9.1332	9.24693	44.5929	85.4478	97.1886	82.7516	49.6966
Tysnd1	1.07963	0.52705	1.01563	4.56342	6.79986	2.09833	3.19923	0
Aifm2	0.1011	0.273508	0	0.0700203	0.184515	0.302195	2.69094	2.28865
Mir5108	0	0	0	0	0	0	0	0
Col13a1	0.0693148	0.639663	0.789394	0.0783456	0.488441	0.0214733	0.829111	0
2010107G23Rik	12.6613	43.687	25.4003	43.1523	5.0898	0.116609	1.86031	1.11091
Neurog3	0	0.0395437	0.0492936	0	0	0	0	3.59872
Tacr2	0	0.0329529	0	0	0	1.32181	0	1.92145
2210417K05Rik	0	0	0	1.11608	2.49987	1.65038	0.281264	0
Supv3l1	0	0.895186	0.674005	6.64673	2.91809	0.790115	0.451288	2.64555
4930507D05Rik	0.0124296	0.293455	0.56671	0.809561	0.700295	1.21785	0.530464	2.09237
Srgn	1.7055	1.72824	0.975237	0.684353	0.703412	16.32	0.757278	0
Slc25a16	11.0931	8.75338	6.92491	17.007	12.3031	6.02709	3.76961	4.08185
Dna2	27.1996	11.3082	13.2924	11.3046	10.9483	9.37064	6.57973	4.60628
Rufy2	0.646559	0.965697	1.19069	1.67416	0.896624	0.762368	0.797585	0.39832
Pbld2	3.49468	1.6745	2.18311	2.15252	3.06467	4.46847	0.668534	0.122459
Pbld1	2.69917	1.24925	2.4651	0.967229	0.767223	1.50344	0.241952	0.0597055
Atoh7	0	0	0	0	0	0	0	0
Herc4	2.48581	1.09066	1.98529	12.4302	21.5391	28.6875	29.7547	11.4457
Dnajc12	0	0	1.18364	51.2531	23.2982	40.198	0.219144	12.303
Ctnna3	7.21976	24.5346	26.5885	2.34633	0.555101	0.251461	0.163252	0
Lrrtm3	14.5967	6.18837	4.55971	1.24353	0	0	0	0
Jmjd1c	1.04015	0.909814	0.884427	2.46915	1.18347	2.12976	5.25687	7.03637
Egr2	0	0.0885544	0.125701	0	0	0.158512	0.0179456	0
Rtkn2	5.62671	6.96882	5.40888	1.63451	0.248642	0.0293598	0.616829	4.6105
4930545H06Rik	4.78243	7.66229	6.19989	1.1277	0.0691922	0	0.689019	0
Tmem26	0.606856	0.201379	0.724008	0.149298	0	0	0.0341147	0
Rhobtb1	18.3316	5.15005	2.86365	1.46932	2.19622	0.585665	0.254604	0.128237
Ank3	4.62303	3.07827	2.87344	0.663096	0.0847473	0	0.976337	0.0959706
Ccdc6	93.1198	109.442	82.7505	71.0394	58.7972	9.04528	2.74084	0.00116079
2310015B20Rik	0	0	0	0.155925	0.284206	0	0	0
Slc16a9	0.366003	0.0651691	0.0941016	0	0	0.0237626	0.265316	0.523383
Fam13c	204.293	94.5164	79.2956	6.56742	1.41454	0.242408	0.801708	0.335006
D630013N20Rik	10.3138	6.77248	4.20432	1.97249	0.195269	0.0899874	0.0596006	0
Tfam	0.222206	0.871355	1.35107	7.8811	17.4887	22.0997	27.6475	43.7474
Ipmk	13.3784	12.7366	14.0881	22.1609	8.50493	4.50406	4.41474	1.15115
Zwint	8.40072	40.6509	27.3614	19.049	28.0562	53.149	106.394	49.6583
Pcdh15	225.039	96.5091	103.24	16.0716	2.14004	0.33204	0.141842	0
Gnaz	3.07664	0.791917	1.14686	0.478602	0.210229	0	0.0475649	0.0464533
Rab36	1.75153	0.684859	0.610041	0.0240276	0.104358	0	0.378226	0.082159
Bcr	3.62497	2.25522	1.59639	2.13905	0.944108	0.796488	1.69544	1.55774
Specc1l	75.2655	27.8001	24.7865	10.7924	7.15653	1.55196	4.39941	0.387565
Adora2a	0.267509	0.112395	0.106697	0	0	0	0.0425632	0
Gm5779	32.0281	32.1317	10.9005	5.09354	0.308092	0.0755749	0.13655	0.14952
Upb1	0.0514107	0.110189	0.536502	0.643878	0	0	0	0
4933407G14Rik	0.124786	0.0806248	0.732594	0.22962	0	0.0365888	0	0
Snrpd3	350.759	191.793	195.892	103.032	390.362	303.138	496.319	523.567
Ggt1	0.760961	3.21095	3.25834	0.430769	4.18667	11.6158	47.6854	1.54144
Ggt5	0	0.0428304	0	0.0314742	0	0.0203368	0	0.0433328
Derl3	11.1981	45.9132	79.1358	20.7127	9.61112	2.11206	5.24223	0.27639
Chchd10,Vpreb3	0.546584	0.243034	7.2226	18.5692	53.1524	170.693	141.556	497.984
Gm5134	25.3115	25.1958	26.6462	5.00711	5.4131	8.36117	4.1219	3.15225
Zfp280b	78.3778	84.3633	125.231	43.9808	42.8031	29.1253	15.7542	5.65885
Slc5a4a	0.273127	0.169372	0.416241	0.166023	0	0	0	0
S100b	0	0	0	0	0	0	0	0
1700094J05Rik	0	0	0.209001	0	0.0927101	0	0.133923	0
2610028H24Rik	0	0.0436171	0.0822093	2.36155	1.22168	0.129037	0	0.206913
Mcm3ap	35.1533	12.4723	8.57524	3.7654	3.48019	2.84297	4.05769	17.3313
Lss	7.63391	2.66038	3.07803	7.80852	35.0192	29.6227	7.69584	13.6546
Spatc1l	0	0.182354	0	0	0	0	0	0
Ftcd	0	0	0	0	0	0	0	0
Gm10787	0	0	0	0	0	0	0.0702997	0
Slc19a1	6.61278	1.16876	1.07836	1.96146	10.3582	6.12222	7.52374	9.33429
Pofut2	104.66	60.5847	104.126	18.2143	16.0081	7.77709	9.99331	14.0556
Gm17769	0	0.0536995	0	0.452498	0.0889121	0	0	0
Itgb2	0.256401	0.0168315	0.545565	0.282983	0.397766	0.0158316	0	0
Pttg1ip	124.454	18.4956	13.9824	250.712	852.825	1112.21	84.6315	34.103
Sumo3,Ube2g2	76.5224	138.324	158.134	37.5292	78.2704	101.085	75.4309	141.543
Mir1930	0	0	0	0	0	0	0	0
Gm10272	0	0	0	0	0	0	0	0
Gm10024	0	0	0	0	0	0	0	0
Gm10142	0	0	0	0	0	0	0	0
Krtap12-1	0	0	0	0	0	0	0	0
Gm10100	0	0	0	0	0	0	0	0
Gm2696	0	0	0	0	0	0	0	0
Krtap10-10	0.416471	0	0.190284	0	0	0	0	0
Gm10318	0.0915565	0	0	0	0	0	0	0
Gm3285	0	0	0	0	0	0	0	0
1700009J07Rik	0	0	0	0	0	0	0	0
1810043G02Rik	19.5266	17.9667	19.5912	3.58965	1.28532	0.465894	2.94856	6.51177
Dnmt3l	54.7261	55.6008	70.6105	35.6777	23.4965	47.2212	63.8226	178.363
Icosl	27.5566	30.1864	35.0577	2.01636	0.603598	0.446009	1.47763	0
Cstb	0.691889	5.05902	6.94142	60.8588	257.604	758.3	1136.19	159.663
Ilvbl	0	0	0.144885	0.125085	0.0724479	0.454057	1.311	0.730421
Slc1a6	0	0	0	0	0.0393573	0	0	0
Olfr1355	0	0	0	0	0	0	0	0
Olfr1354	0	0	0	0	0	0	0	0
Olfr8	0	0	0	0	0	0	0.131523	0
Olfr1353	0	0	0	0	0	0	0	0
Olfr1352	0	0	0	0	0	0	0.098058	0
Olfr1351	0	0	0	0	0	0	0	0
Olfr57	0	0.0788067	0	0	0	0	0	0
Vmn2r80	0	0	0.0870507	0	0	0	0	0
Vmn2r81	0	0	0	0.0167795	0	0	0	0
Vmn2r82	0	0	0	0	0	0	0	0
Vmn2r83	0	0	0	0	0	0	0	0
Theg	0	0	0.262831	2.86702	0.587693	0.0625264	0	0
Madcam1	0.801093	0.827992	1.36517	0.364153	0.188616	0	0.301401	0
Tpgs1	1.73099	2.1855	0.946213	25.5262	35.3688	21.0127	22.193	16.7399
Cdc34	17.1474	8.67902	14.0077	20.7009	24.016	21.9262	30.7331	35.5245
Gzmm	0	0.121838	0	0.958896	3.12567	9.99718	0	0
Bsg	50.0367	52.6503	58.5758	32.9127	128.976	216.052	460.884	413.717
Hcn2	0	0	0	0.0172474	0.0703171	0.440397	0	0
Fgf22	0	0	0	0.132992	0.227728	0.935485	0	0
Fstl3	11.8547	5.75759	5.01787	0.792366	8.98486	46.9965	9.42059	2.75408
Palm	0.0358364	0.210159	0.120196	2.68735	6.71344	7.14832	0.341292	6.22895
9130017N09Rik	0.0276618	0.11787	0	0.0184656	0	0.03568	1.1965	0.186549
Ptbp1	119.844	43.397	69.9853	19.7987	26.2467	58.3798	49.1965	84.0034
Prtn3	0	0	0	1.35972	1.59701	8.09354	0	0
Elane	0	0	0	0	0	0	0.115199	0
Cfd	0	0	0	0.111334	0	0	0	0
Kiss1r	0.0657909	0.0783438	0.161053	0.296787	0.227342	0.390064	0	0
Arid3a	1.78496	0.374048	0.850777	0.610312	0.0603351	0.164219	0.248201	0.866691
Wdr18	0.523838	0.661758	0.40328	25.644	114.644	140.167	43.9807	102.011
Grin3b	0	0.031736	0	0.0469687	0.121679	0.432062	0.0914656	0
Cnn2	0	0.0771893	0.437304	2.7557	9.38231	13.8334	14.0891	18.3003
Abca7	0	0.0209799	0.0538482	0.0567623	0.0344968	0.0691801	0.505111	0.0323232
Hmha1	0	0	0	0.0157723	0.586565	0.0730941	0.815108	1.68943
Gpx4	1.28679	0.519052	0.777826	13.4876	28.3721	29.0473	20.3821	34.0806
Stk11	7.00483	5.37799	9.41021	36.3256	27.5955	25.2856	4.10375	6.07804
Atp5d	6.13999	4.33447	3.237	32.0322	190.812	260.419	292.026	202.975
Midn	19.3991	7.28272	14.6635	3.57923	1.2881	0.327392	0.458089	0.384686
Cirbp	38.4287	43.6305	38.8478	7.83449	15.1248	8.03016	25.3301	7.34423
1600002K03Rik	0.16123	0.896619	0.230284	99.038	97.7888	67.5604	22.6626	13.5899
Efna2	2.37973	0.971022	0.373729	0.941302	1.42442	2.70343	1.62257	1.83053
Mum1	16.2354	34.9036	20.851	4.80227	43.4191	21.1317	27.1814	18.4035
Bc1,Dazap1,Ndufs7	4.49176	5.44073	5.565	42.788	170.115	215.942	223.987	251.924
Rps15	2.54375	12.4751	3.67382	176.553	662.762	714.998	724.481	942.051
Apc2	0.0343971	0	0.0110648	1.1951	0.851993	0.0776123	0.0160769	0
Reep6	8.03813	4.04063	8.09548	5.01001	7.48514	4.60149	1.41128	26.1093
Plk5	0	0	0	0.048303	0.146858	0.632537	0.72021	2.62268
Onecut3	0.0268788	0	0.0560751	0.00920802	0.0166698	0.0456244	0	0
Rexo1	5.0305	0.632663	0.00018476	1.43276	1.09585	0.803345	0.616621	2.6324
Adat3,Scamp4	42.4315	8.89537	10.4935	25.5503	106.864	116.922	84.1242	89.3123
Csnk1g2	3.73392	2.38533	3.17493	8.12884	8.48043	3.66901	2.15201	5.96932
Izumo4	0.452189	0.635418	0.21981	0.327034	0.750652	0.0517388	0.409751	0
Dot1l	7.74097	3.29099	3.64709	7.36875	8.04677	3.93966	1.03396	4.12997
Sf3a2	15.12	2.54965	5.87795	2.03336	3.68785	4.77821	3.62576	5.12819
Amh	0	0.0290528	0	0	0.0475619	0	0.0340407	0
Oaz1	66.6129	28.3975	43.6946	78.9898	49.9696	61.2986	45.4994	62.364
Mir1982	0	0	0	0	0	0	0	0
Sppl2b	0.1142	0.17653	0.0425619	1.72238	5.50958	1.10972	1.65822	3.20324
Tmprss9	0	0.0207159	0	0.231478	0.112035	0.0996309	0	0
Lmnb2	0.192353	0	0.0155448	0	0.46049	0	1.83232	5.22456
Gadd45b	0.866165	1.56035	9.18015	18.3906	25.4326	7.15116	10.9512	16.726
Thop1	4.86984	8.31061	10.2418	14.3845	61.9212	43.1957	28.2644	39.645
Map2k2	9.21659	1.40991	1.25236	11.0515	66.7664	55.0198	12.454	11.9067
Zbtb7a	0.570051	0.162994	0.142535	2.00699	5.1338	2.95929	0.621807	0.449785
Eef2	21.1546	12.0017	15.6564	29.7443	234.529	216.801	199.3	200.815
Snord37	0	0	0	0	0	0	0	0
Dapk3	0.803877	0.702193	0.279587	1.84136	2.2772	1.34142	0.492131	0
2310050B05Rik	0	0.40867	0	0	0	0	0	0
Atcay	0	0	0.446549	2.06881	0.578849	0	0	0
Zfr2	0.688378	0.314182	0.148104	0.108436	0.135554	0	0	0
Matk	0	0	0	0	0.0483319	0.0660434	0	4.00351
Apba3,Mir3057	1.15496	0.21352	0.285618	3.54312	46.8029	39.7591	15.9806	9.78529
Pip5k1c	4.26895	2.24899	4.11679	3.10798	4.20459	1.72656	3.36925	3.34273
Cactin	3.3979	4.77636	6.179	9.99653	35.5715	12.6328	10.5315	9.07415
Tbxa2r	0	0	0.0315796	8.3015	3.3658	0.672373	0	0.121096
Mfsd12	0	0.0188939	0	2.55392	5.5969	4.18662	1.15931	1.25681
Dohh	1.08678	0.460597	0.674736	36.7209	119.179	86.5451	78.027	76.0265
2210404O07Rik	2.26612	1.22208	1.45096	2.08079	3.67995	2.57392	0.274486	0
Aes	0.658784	1.34673	2.60842	2.21321	0.790724	0.541579	1.75712	17.5637
Tle2	0.0742237	0	0.0431983	0.0408711	0	0	0.0393865	1.67573
BC025920	0	3.10388	1.72768	1.95387	0.955308	0.729851	0.208416	0
Ankrd24	0.172423	0.104502	0.045731	0.0149287	0.409321	0.169586	0.769568	0.317298
Gm10778	0	0.00930936	0.0120187	0.063946	0.0787389	0	0.0179613	0
Zfp433	1.00673	9.80524	4.74045	7.25746	10.1991	13.148	2.44926	5.45745
Gm10778	0	0	0	0.0228744	0	0.0226317	0.0179613	0
Zfp433	0.3462	4.77367	2.58437	0.838213	1.12453	1.46226	0.649937	0.0950954
Zfp873	78.3221	80.9333	44.8286	17.9227	13.2242	22.5846	5.05976	3.93864
AU041133	4.19363	20.635	9.09955	3.89282	4.29455	3.3794	7.56688	4.73182
Tdg	0	0	0.0402815	0	4.3192e-07	0	4.17925	6.84195
Hcfc2	8.12344	5.64893	4.47753	1.5364	0.564138	0.176011	1.62519	0.142499
1700028I16Rik	2.72221	5.03129	4.55934	0.246936	0	0	0.32482	0
Txnrd1	57.7108	42.1436	24.4058	6.43281	9.72638	7.02416	37.1939	62.3688
Eid3	0	0.0623177	0.380919	0.865962	0.648144	0	0	4.42422
Chst11	1.95587	1.82353	1.51149	0.548186	0.144593	0.161145	0.037026	0.360961
D10Wsu102e	642.475	497.307	211.521	112.405	96.1108	96.9254	37.4734	27.4184
Aldh1l2	0.0881295	0.0957475	0.190093	0.511169	0	0.728161	0	0
A230046K03Rik	8.01301	4.54908	2.18601	3.80905	3.91539	6.50075	16.3167	11.7977
1500009L16Rik	0.380783	0.371526	0.643008	0	0.0833039	21.6554	60.3841	71.2353
Tcp11l2	0.285972	0.609218	0.346032	0.515479	5.53373	5.39568	3.53105	5.83195
Polr3b	15.6979	8.71362	4.00135	17.8982	26.1697	21.6935	10.6985	19.4389
Rfx4	4.10843	3.64462	2.39587	0.0704386	0	0.0129776	2.33935	0
Ric8b	0.681737	0.326553	0.585095	0.809399	1.65089	1.32124	1.78462	4.47645
AI597468	1.09817	1.41537	1.6258	12.9704	15.3963	29.2835	61.7069	17.2659
Btbd11	0.0508083	0.855123	1.0369	0.227487	0	0.0215635	0.488831	8.87637
Pwp1	1.88591	1.51673	3.3871	81.5197	159.66	218.92	63.5357	88.5467
Ascl4	0	0.161917	0.446711	0.98504	1.27887	0.266563	0	0
Fbxo7	31.339	19.3724	18.311	3.06218	8.62364	7.0122	8.32513	2.50355
4930486F22Rik	0	0	0	0	0	0	0	0
Timp3	0	0	0.0474205	0.0276731	0	0	0.462485	3.46721
1810014B01Rik	0.0436104	0	0.181366	0	1.45383	0.928613	1.71797	3.0406
BC030307,Nt5dc3	2.35429	6.70352	3.34796	0.950663	0.292995	0.578193	1.86432	0.05871
1700113H08Rik	0	0	0	0	0.064573	0	0	0
Pah	2.36721	2.46509	5.08442	0.760708	0	0	0	0
Igf1	0.10903	0.232974	0.147175	0	0	0	0.179008	0
Tyms-ps	0.455619	0.320774	0.0886753	0.860797	8.56726	35.3458	7.9979	9.27102
Pmch	0	0	0	0	0.398929	0	0	0
Nup37	359.753	250.278	202.338	33.1433	65.8257	72.0892	84.2866	80.8071
Ccdc53	0.35062	0.948355	1.59299	4.82577	17.2195	42.9714	81.1826	38.9482
Gnptab	4.90986	5.87795	7.26412	7.11089	15.9155	18.7162	8.10346	2.60002
Sycp3	40.2242	55.5032	26.9869	65.3526	35.8251	17.8463	25.5466	15.6066
Mybpc1	0	0	0.49382	2.82908	2.9792	6.86581	0.0365716	0
Arl1	22.2752	19.0493	19.896	20.4704	20.7815	46.7347	46.1332	26.0656
Slc5a8	1.09124	0.75678	0.56443	0.00913812	0.177445	0.897254	0.0619708	0
Gas2l3	46.6565	33.2565	17.0942	4.2734	1.87694	0.624375	0.621928	0.635846
Uhrf1bp1l	16.3378	10.7055	11.8042	9.63737	8.77672	16.0705	13.0014	4.18004
Anks1b	5.23613	2.03667	5.20404	2.54093	0.882327	2.01011	0	0
Ikbip	0.545315	0.5895	0.561997	4.43226	5.48318	5.36394	4.24277	3.28115
Cdk17	3.37891	22.2016	13.8783	3.58288	1.49328	1.72046	7.06442	0.0300645
Mir1931	0	0	0	0	0	0	0	0
Gm17745	0	0	0.0801344	0	0.104514	0	0.456474	0
Lta4h	0.0726108	0.0495433	0.326749	0.184964	1.31608	1.30691	38.6937	65.1463
Hal	0	0.0435726	0.118394	0.0489905	0	0.161828	7.33333	0.082304
Ccdc38	2.59741	3.38093	2.35981	0.319254	0.326292	0.133927	0.101965	0.40926
4933408J17Rik	0.0942263	0	0	0.108962	0.193854	0.116199	0	0
Ntn4	0	0	0	0.0604581	0	0.0179501	0	0
Usp44	0.73381	0.55557	0.878265	0.69216	0.428799	1.00198	0.399614	4.98221
Fgd6	101.531	64.3481	68.8251	9.78533	1.39131	0.915719	0.641572	0.0222218
Nr2c1	19.7322	11.3136	14.4743	1.28071	0.981181	1.14071	1.21709	6.65375
Ndufa12	0.0988969	1.1443	0.737665	15.7838	38.9766	51.4168	60.4276	50.3851
Tmcc3	100.943	37.4733	20.4475	16.8058	6.63635	1.64935	0.185791	0
Ccdc41	63.4932	37.6616	34.533	12.8399	5.96124	9.0171	11.3193	6.27411
Plxnc1	4.93495	4.01842	3.93306	0.935855	0	0	0	0
2310039L15Rik	0	0	0.12312	0.0892675	0	0	0.918509	0
5730420D15Rik	0.135354	0.189046	0	0.052857	0	0	0.0510513	0
Mrpl42	7.23813	0	0	0	4.66757	5.48404	21.9211	3.16426
Ube2n	12.2544	20.851	15.497	12.5604	13.3997	17.766	31.9968	23.2053
Eea1	18.066	15.7904	11.3413	12.5089	6.13472	4.27347	1.05998	2.28207
Btg1	1.0536	0.395202	0.398441	3.24245	4.57672	13.031	4.94754	1.35444
4930556N09Rik	0.167222	0.0528712	0	0	0	0	0	0
Mir3966	0	0	0	0	0	0	0	0
Dcn	1.0374	0	0.544764	0	0	0.0635966	0	0.239061
Lum	0	0	0.166959	0	0	0	0.265347	0
Kera	0.965354	2.63669	1.24839	0	0	0	0	0
Epyc	0	0	0	0	0	0	0.0537627	0
Ccer1	0	0	0.120398	0	0	0	0	0
Atp2b1	127.194	76.8137	18.3214	10.0009	6.819	15.4327	41.733	19.1084
Poc1b	49.6275	19.2207	22.3852	1.63524	0.97922	0.744967	3.5538	4.54106
Galnt4	0.0980832	0.066731	0.571171	0.370701	0.324307	0.477008	0.50678	0.105189
Dusp6	0.987024	1.04987	7.17185	2.13413	4.31276	13.9134	13.0093	39.5086
Gm20110	0	0	0	0	0	0	0.0431137	0
Kitl	1.34591	2.38868	1.55722	0.993768	1.02368	0.0928653	0.00957716	0.76415
Gm4312	0	0	0	0	0	0	0	0
Gm4303	0	0	0.225779	0	0	0	0	0
Gm4302,Gm4303,Gm4305	0	0	0	0	0	0	0	0
Gm4312	0	0	0	0	0	0	0	0
Cep290	4.27184	2.58299	1.78086	2.61958	3.60226	1.61638	5.31828	7.85121
1700017N19Rik	0	0	0	0	0	0	0	0
Mgat4c	12.5451	11.5864	6.18643	2.07588	0.0893625	0.174343	1.70211	0
Mir3059	0	0	0	0	0	0	0	0
Rassf9	0	0	0	0	0	0	0.025935	0.0542054
Slc6a15	81.339	44.7359	31.3117	11.2936	4.34796	2.41736	9.30933	2.21747
Gm20765,Gm21312,Gm4340	0	0	0	0	0	0	0	0
Gm21312	0	0	1.44053	0.548921	0.217205	0	0	0
Gm15663	0	0	0.0495198	0.109797	0	0	0.027107	0
Ccdc59	110.633	41.7091	9.71333	87.8685	83.809	93.7994	71.0309	75.0536
Ppfia2	0	0.0202396	0.017449	0.00663862	0.0600837	0	0.00793273	0
Lin7a	0.021841	0.0148904	0.00961063	0	0	0	0.0308949	0
Ppp1r12a	170.889	144.322	85.5171	54.4898	17.6453	13.6707	13.7199	7.49193
Pawr	1.05861	1.17642	1.54391	1.70323	0.7858	1.38944	9.88452	8.54878
9230102K24Rik	1.2036	1.48273	1.49986	0.638425	0	0.0705631	0	0.0949314
E2f7	0.501495	0.0466545	0.34314	2.61477	1.86899	0.522327	0.331957	4.14594
Csrp2	6.19018	3.27761	7.46399	0.291599	3.04408	9.26405	22.2776	113.297
Osbpl8	25.1673	36.4237	32.6386	26.3981	10.2871	8.60705	4.49121	1.54204
Bbs10	1.60772	3.0793	0.663001	1.34362	3.82244	0.938142	1.00085	3.53146
Nap1l1	18.2908	17.4685	24.0352	27.3556	42.7458	75.6556	60.6646	104.447
Gm5176	0	0.205489	0	0.270989	0	0.570625	0.432156	0
Phlda1	1.33056	0.552594	1.09357	1.49364	1.09977	3.03484	3.84229	1.11171
Gm20758	4.75924	4.86268	3.31213	0.334523	0	0	0	0
